更新时间,#genre#
2006年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
2006年春晚,httpss://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2006年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5194339310474320155_hlshd15.m3u8
2007年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
2007年春晚,httpss://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2007年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5219953534755647343_hlshd15.m3u8
2008年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
2008年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5194902262344826321_hlshd15.m3u8
2008年春晚,httpss://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年春晚,httpss://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2009年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5210946337266019890_hlshd15.m3u8
2010年春晚,httpss://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年春晚,httpss://txmov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2013年春晚,httpss://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
2014年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5245286283437869627_hlshd15.m3u8
2014年春晚,httpss://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年春晚,httpss://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2017年春晚,httpss://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018年春晚,httpss://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2019年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
2019年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5222205336887088723_hlshd15.m3u8
2019年春晚,httpss://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
2020年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5248101009010430183_hlshd15.m3u8
2020年春晚,httpss://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年春晚,httpss://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年春晚,httpss://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
2023年春晚,httpss://txmov2.a.kwimgs.com/bs3/videohls/5251197255879398624_hlshd15.m3u8
2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lssuser.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2025年春晚,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8
2025村超全国赛总决赛,https://mursor.ottiptv.cc/bilibili/21623527
24小时体育,http://8.138.7.223/tv/migu2.php?id=87
28岁电影,http://fmbox.cc/douyu.php?id=8884164
28岁电影,http://zzy789.xyz/douyu1.php?id=8884164
3030相声小品,http://fmbox.cc/douyu.php?id=9286868
3030相声小品,http://zzy789.xyz/douyu1.php?id=9286868
3秒爱上学习V,http://fmbox.cc/douyu.php?id=9541736
3说电影,http://fmbox.cc/douyu.php?id=9643264
3说电影,http://zzy789.xyz/douyu1.php?id=9643264
3说电影,https://mursor.ottiptv.cc/douyu/9643264
5毒士,http://fmbox.cc/douyu.php?id=9406600
5毒士,http://zzy789.xyz/douyu1.php?id=9406600
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
6首催泪情歌DJ,https://vdse.bdstatic.com//cb015af64e7926101ae1e25c8b3b75d6.mp4#
702放映厅,http://fmbox.cc/douyu.php?id=10348728
702放映厅,http://lxajh.top/tv/douyu.php?id=10348728
702放映厅,http://zzy789.xyz/douyu1.php?id=10348728
77说电影,http://fmbox.cc/douyu.php?id=9444320
77说电影,http://zzy789.xyz/douyu1.php?id=9444320
7师傅,http://fmbox.cc/douyu.php?id=17732
7师傅,http://zzy789.xyz/douyu1.php?id=17732
9iota,http://fmbox.cc/douyu.php?id=8881729
9iota,http://zzy789.xyz/douyu1.php?id=8881729
AK萌虎,http://fmbox.cc/douyu.php?id=4049310
AK萌虎,http://zzy789.xyz/douyu1.php?id=4049310
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AOD,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
BetterMan北北,http://fmbox.cc/douyu.php?id=8507023
BetterMan北北,http://lxajh.top/tv/douyu.php?id=8507023
BetterMan北北,http://zzy789.xyz/douyu1.php?id=8507023
CAN亚洲新闻台,http://180.167.104.105:9901/tsfile/live/1030_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV1,http://101.35.240.114:88/live.php?id=CCTV1
CCTV1,http://106.53.99.30/tv/20250803.php?id=CCTV1
CCTV1,http://106.53.99.30/tv/api.php?id=cctv1
CCTV1,http://106.53.99.30/tv/jzb.php?id=cctv1
CCTV1,http://111.9.163.109:9901/tsfile/live/0001_1.m3u8
CCTV1,http://115.48.160.227:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227607/1.m3u8?HlsProfileId=
CCTV1,http://148.135.93.213:81/live.php?id=CCTV1
CCTV1,http://171.117.244.149:9003/hls/1/index.m3u8
CCTV1,http://221.13.235.100:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://221.13.235.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://8.138.7.223/tv/mgitv.php?id=1
CCTV1,http://8.138.7.223/tv/mgitv.php?id=2
CCTV1,http://8.138.7.223/tv/mgitv.php?id=3
CCTV1,http://8.138.7.223/tv/mgitv.php?id=4
CCTV1,http://8.138.7.223/tv/mgitv.php?id=5
CCTV1,http://8.138.7.223/tv/mgitv.php?id=6
CCTV1,http://8.138.7.223/tv/mgitv.php?id=7
CCTV1,http://8.138.7.223/tv/migu2.php?id=1
CCTV1,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226338/1.m3u8
CCTV1,http://a21709.tv.netsite.cc/proxy/1387573383/1387573383.m3u8
CCTV1,http://a21709.tv.netsite.cc/proxy/1464748337/1464748337.m3u8
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV1,http://nas.suntao.online:35455/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV1,http://push-rtmp-hs-spe-f5.douyincdn.com/live/fhtv_cctv1.flv
CCTV1,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003864351.m3u8
CCTV1,https://60.191.56.186:8888/hls/1/index.m3u8
CCTV1,https://mursor.ottiptv.cc/gptv/G_CCTV-1-HD-265-8M.m3u8
CCTV10,http://101.35.240.114:88/live.php?id=CCTV10
CCTV10,http://106.53.99.30/tv/20250717.php?id=0011
CCTV10,http://106.53.99.30/tv/20250803.php?id=CTV10
CCTV10,http://106.53.99.30/tv/jzb.php?id=cctv10
CCTV10,http://112.64.220.29:8001/gptv/G_CCTV-10-HQ.m3u8
CCTV10,http://115.48.160.227:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227559/1.m3u8?HlsProfileId=
CCTV10,http://148.135.93.213:81/live.php?id=CCTV10
CCTV10,http://221.13.235.100:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://221.13.235.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://8.138.7.223/tv/mgitv.php?id=51
CCTV10,http://8.138.7.223/tv/mgitv.php?id=52
CCTV10,http://8.138.7.223/tv/mgitv.php?id=53
CCTV10,http://8.138.7.223/tv/mgitv.php?id=54
CCTV10,http://8.138.7.223/tv/mgitv.php?id=55
CCTV10,http://8.138.7.223/tv/mgitv.php?id=56
CCTV10,http://8.138.7.223/tv/migu2.php?id=11
CCTV10,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8
CCTV10,http://a21709.tv.netsite.cc/proxy/2131132936/2131132936.m3u8
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV10,http://n1.gzbody.com:85/rtp/239.77.0.134:5146
CCTV10,http://nas.suntao.online:35455/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV10,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003870753.m3u8
CCTV10,https://60.191.56.186:8888/hls/10/index.m3u8
CCTV11,http://1.192.1.147:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://106.52.196.79:80/TV/mui.php?id=cctv11
CCTV11,http://106.53.99.30/tv/20250717.php?id=0012
CCTV11,http://106.53.99.30/tv/20250803.php?id=CTV11
CCTV11,http://106.53.99.30/tv/jzb.php?id=cctv11
CCTV11,http://115.48.160.227:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227596/1.m3u8?HlsProfileId=
CCTV11,http://148.135.93.213/live.php?id=CCTV11
CCTV11,http://148.135.93.213:81/live.php?id=CCTV11
CCTV11,http://171.117.244.149:9003/hls/12/index.m3u8
CCTV11,http://221.13.235.100:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://221.13.235.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://222.134.245.16:9901/tsfile/live/0011_1.m3u8
CCTV11,http://39.137.75.230/000000001000/1000000005000265011/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=no
CCTV11,http://8.138.7.223/tv/mgitv.php?id=57
CCTV11,http://8.138.7.223/tv/mgitv.php?id=58
CCTV11,http://8.138.7.223/tv/mgitv.php?id=59
CCTV11,http://8.138.7.223/tv/mgitv.php?id=60
CCTV11,http://8.138.7.223/tv/migu2.php?id=12
CCTV11,http://a21709.tv.netsite.cc/proxy/421024024/421024024.m3u8
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV11,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003870754.m3u8
CCTV12,http://101.35.240.114:88/live.php?id=CCTV12
CCTV12,http://101.66.199.251:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://106.53.99.30/tv/20250717.php?id=0013
CCTV12,http://106.53.99.30/tv/20250803.php?id=CTV12
CCTV12,http://106.53.99.30/tv/jzb.php?id=cctv12
CCTV12,http://115.48.160.227:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227560/1.m3u8?HlsProfileId=
CCTV12,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227562/1.m3u8?HlsProfileId=
CCTV12,http://148.135.93.213:81/live.php?id=CCTV12
CCTV12,http://171.117.244.149:9003/hls/13/index.m3u8
CCTV12,http://221.13.235.100:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://8.138.7.223/tv/mgitv.php?id=61
CCTV12,http://8.138.7.223/tv/mgitv.php?id=62
CCTV12,http://8.138.7.223/tv/mgitv.php?id=63
CCTV12,http://8.138.7.223/tv/mgitv.php?id=64
CCTV12,http://8.138.7.223/tv/mgitv.php?id=65
CCTV12,http://8.138.7.223/tv/migu2.php?id=13
CCTV12,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV12,http://a21709.tv.netsite.cc/proxy/1321786312/1321786312.m3u8
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV12,http://n1.gzbody.com:85/rtp/239.77.1.109:5146
CCTV12,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,https://60.191.56.186:8888/hls/12/index.m3u8
CCTV13,http://101.66.199.251:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://106.53.99.30/tv/20250717.php?id=0014
CCTV13,http://106.53.99.30/tv/20250803.php?id=CTV13
CCTV13,http://106.53.99.30/tv/jzb.php?id=cctv13
CCTV13,http://115.48.160.227:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227598/1.m3u8?HlsProfileId=
CCTV13,http://148.135.93.213/live.php?id=CCTV13
CCTV13,http://148.135.93.213:81/live.php?id=CCTV13
CCTV13,http://171.117.244.149:9003/hls/14/index.m3u8
CCTV13,http://1b6467f415.iok.la:9931/tsfile/live/1033_1.m3u8
CCTV13,http://221.13.235.100:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://222.134.245.16:9901/tsfile/live/0013_1.m3u8
CCTV13,http://8.138.7.223/tv/mgitv.php?id=66
CCTV13,http://8.138.7.223/tv/mgitv.php?id=67
CCTV13,http://8.138.7.223/tv/mgitv.php?id=68
CCTV13,http://8.138.7.223/tv/migu2.php?id=14
CCTV13,http://a21709.tv.netsite.cc/proxy/1942371728/1942371728.m3u8
CCTV13,http://push-rtmp-hs-spe-f5.douyincdn.com/live/fhtv_cctv13.flv
CCTV13,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000004796248.m3u8
CCTV13,https://60.191.56.186:8888/hls/13/index.m3u8
CCTV13,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000514
CCTV14,http://101.35.240.114:88/live.php?id=CCTV14
CCTV14,http://101.66.199.144:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://106.53.99.30/tv/20250717.php?id=0015
CCTV14,http://106.53.99.30/tv/20250803.php?id=CTV14
CCTV14,http://106.53.99.30/tv/jzb.php?id=cctv14
CCTV14,http://115.48.160.227:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227535/1.m3u8?HlsProfileId=
CCTV14,http://148.135.93.213:81/live.php?id=CCTV14
CCTV14,http://171.117.244.149:9003/hls/15/index.m3u8
CCTV14,http://182.150.23.74:808/hls/14/index.m3u8
CCTV14,http://221.13.235.100:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://43.138.196.212/111.php?id=cctv14
CCTV14,http://8.138.7.223/tv/mgitv.php?id=69
CCTV14,http://8.138.7.223/tv/mgitv.php?id=70
CCTV14,http://8.138.7.223/tv/mgitv.php?id=71
CCTV14,http://8.138.7.223/tv/mgitv.php?id=72
CCTV14,http://8.138.7.223/tv/mgitv.php?id=73
CCTV14,http://8.138.7.223/tv/migu2.php?id=15
CCTV14,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV14,http://a21709.tv.netsite.cc/proxy/512439688/512439688.m3u8
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV14,http://nas.suntao.online:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://www.freetv.top/migu/624878440.m3u8?migutoken=303d044cf07163e1e2e8e4ecc8b6696ed836301cf573b626d3c00ec50cd362cc5e6a93afc2fd102cb883155554597d14eaa697edc9b0a30e56fc0115f81d8fbb8b87129e5bedad7d2173178f03
CCTV14,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003870756.m3u8
CCTV14,rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135
CCTV15,http://1.192.1.147:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://101.66.199.251:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://106.53.99.30/tv/20250717.php?id=0016
CCTV15,http://106.53.99.30/tv/20250803.php?id=CTV15
CCTV15,http://106.53.99.30/tv/jzb.php?id=cctv15
CCTV15,http://115.48.160.227:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
